customer_id,last_purchase_date,first_purchase_date,frequency,monetary,recency,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,customer_name,gender,age,city,state,country,signup_date,churn_status,churn_score
C0006332,2025-11-02,2025-01-04,4,1761.28,60,3,4,3,343,Loyal Customers,Grace Lee,Female,67,Austin,Texas,United States,2024-09-23,Active,23.0
C0006333,2025-11-24,2024-05-26,3,1323.84,38,4,3,3,433,Potential Loyalists,Ethan Smith,Male,40,Miami,Florida,United States,2024-05-23,Active,25.7
C0006334,2023-10-01,2023-10-01,1,213.83,823,1,1,1,111,Lost Customers,Mia Johnson,Female,36,Bengaluru,Karnataka,India,2023-09-21,Lost,100.0
C0006335,2025-12-25,2025-12-25,1,3194.52,7,5,1,4,514,New Customers,Maya Wilson,Male,44,Austin,Texas,United States,2024-11-15,Active,29.1
C0006336,2025-12-17,2025-03-23,10,8142.67,15,5,5,5,555,Champions,Aria Lee,Female,42,Boston,Massachusetts,United States,2025-02-22,Active,2.3
C0006337,2025-12-25,2023-01-26,2,160.39,7,5,3,1,531,Potential Loyalists,Isabella Khan,Male,38,Melbourne,Victoria,Australia,2022-11-09,Active,29.1
C0006338,2025-09-19,2025-09-19,1,140.62,104,3,1,1,311,Need Nurture,James Sharma,Female,24,Mumbai,Maharashtra,India,2024-02-01,Needs Attention,55.7
C0006339,2025-12-26,2024-11-26,22,18609.7,6,5,5,5,555,Champions,Hannah Khan,Female,32,Phoenix,Arizona,United States,2024-10-22,Active,0.9
C0006340,2025-12-19,2025-08-13,2,2436.39,13,5,3,4,534,Potential Loyalists,Aarav Khan,Non-binary,41,Boston,Massachusetts,United States,2025-04-13,Active,18.0
C0006341,2025-10-02,2025-10-02,1,1276.79,91,3,1,3,313,Need Nurture,Aria Khan,Male,47,Melbourne,Victoria,Australia,2023-09-09,Needs Attention,45.7
C0006342,2025-10-10,2025-09-10,2,1929.57,83,3,3,3,333,Need Nurture,Isabella Martinez,Female,54,Chicago,Illinois,United States,2025-07-11,Active,32.5
C0006343,2025-12-30,2025-12-30,1,474.07,2,5,1,2,512,New Customers,Camila Anderson,Female,32,Atlanta,Georgia,United States,2024-04-15,Active,36.3
C0006344,2025-12-09,2025-06-30,4,4190.61,23,4,4,5,445,Champions,James Khan,Male,38,Miami,Florida,United States,2025-03-11,Active,9.5
C0006345,2025-12-18,2024-06-13,2,837.86,14,5,3,2,532,Potential Loyalists,Aria Singh,Male,29,New York,New York,United States,2024-02-06,Active,26.1
C0006346,2025-12-24,2025-08-26,2,636.85,8,5,3,2,532,Potential Loyalists,Noah Johnson,Female,50,Toronto,Ontario,Canada,2025-01-31,Active,25.2
C0006347,2025-12-30,2025-07-20,16,6261.19,2,5,5,5,555,Champions,Aria Martinez,Male,33,New York,New York,United States,2025-07-05,Active,0.3
C0006348,2024-12-05,2023-12-22,2,1711.95,392,1,3,3,133,At Risk,Maya Gupta,Female,30,New Delhi,Delhi,India,2023-03-02,Lost,79.1
C0006349,2025-12-25,2025-06-27,3,1275.65,7,5,3,3,533,Potential Loyalists,Priya Thomas,Female,38,Austin,Texas,United States,2023-08-23,Active,21.1
C0006350,2025-10-11,2025-03-24,4,3446.45,82,3,4,4,344,Loyal Customers,Ethan Garcia,Male,18,Melbourne,Victoria,Australia,2025-01-04,Active,22.4
C0006351,2025-12-25,2024-09-08,3,865.41,7,5,3,2,532,Potential Loyalists,Amelia Singh,Female,43,Los Angeles,California,United States,2023-12-06,Active,25.1
C0006352,2025-11-20,2025-11-20,1,870.69,42,4,1,2,412,New Customers,Aarav Singh,Female,33,New Delhi,Delhi,India,2025-08-02,Active,42.3
C0006353,2025-12-22,2023-11-23,6,4819.47,10,5,4,5,545,Champions,Fatima Kim,Male,70,Denver,Colorado,United States,2023-07-11,Active,7.5
C0006354,2025-11-08,2024-08-22,5,4594.07,54,3,4,5,345,Loyal Customers,Alex Wilson,Male,30,New Delhi,Delhi,India,2024-07-06,Active,14.1
C0006355,2025-06-28,2025-06-28,1,1532.86,187,2,1,3,213,Need Nurture,Sofia Wilson,Female,34,Chicago,Illinois,United States,2022-03-05,At Risk,60.2
C0006356,2025-12-18,2025-09-11,2,3086.63,14,5,3,4,534,Potential Loyalists,Zara Anderson,Male,49,Toronto,Ontario,Canada,2025-03-12,Active,18.1
C0006357,2025-12-30,2025-08-10,3,873.57,2,5,3,2,532,Potential Loyalists,Zara Miller,Female,46,Miami,Florida,United States,2025-06-22,Active,24.3
C0006358,2025-05-17,2023-05-03,5,2400.21,229,2,4,4,244,Loyal Customers,Theo Davis,Female,49,Mumbai,Maharashtra,India,2023-04-30,At Risk,44.5
C0006359,2025-12-24,2024-12-09,3,3306.45,8,5,3,4,534,Potential Loyalists,Kai Wilson,Male,34,Boston,Massachusetts,United States,2024-11-05,Active,17.2
C0006360,2025-12-11,2025-03-03,2,93.64,21,4,3,1,431,Potential Loyalists,Ethan Wilson,Female,23,Austin,Texas,United States,2024-02-03,Active,31.2
C0006361,2025-08-22,2025-08-22,1,768.61,132,3,1,2,312,Need Nurture,Hannah Kim,Male,69,London,England,United Kingdom,2025-07-07,Needs Attention,55.9
C0006362,2024-12-02,2024-12-02,1,150.22,395,1,1,1,111,Lost Customers,Camila Johnson,Female,43,Bengaluru,Karnataka,India,2023-04-23,Lost,99.5
C0006363,2024-12-06,2024-09-27,2,449.18,391,1,3,2,132,At Risk,Ravi Smith,Female,40,Chicago,Illinois,United States,2024-03-20,Lost,82.9
C0006364,2025-05-12,2025-05-12,1,1303.91,234,2,1,3,213,Need Nurture,Grace Khan,Male,47,Miami,Florida,United States,2023-12-03,At Risk,67.3
C0006365,2025-12-24,2025-11-25,2,532.31,8,5,3,2,532,Potential Loyalists,Fatima Sharma,Female,21,Los Angeles,California,United States,2024-12-20,Active,25.2
C0006366,2024-03-07,2024-03-07,1,660.23,665,1,1,2,112,Lost Customers,Mia Robinson,Male,32,Austin,Texas,United States,2023-02-02,Lost,100.0
C0006367,2023-09-14,2023-09-14,1,944.66,840,1,1,3,113,Lost Customers,Fatima Gupta,Female,24,London,England,United Kingdom,2022-06-30,Lost,100.0
C0006368,2024-06-11,2023-08-10,3,1523.09,569,1,3,3,133,At Risk,Ethan Khan,Female,39,Sydney,New South Wales,Australia,2022-12-31,Lost,100.0
C0006369,2025-09-04,2023-01-12,4,4720.56,119,3,4,5,345,Loyal Customers,Benjamin Thomas,Male,20,Phoenix,Arizona,United States,2022-05-27,Needs Attention,23.9
C0006370,2025-12-18,2024-07-08,22,13549.42,14,5,5,5,555,Champions,Aisha Lee,Male,45,New York,New York,United States,2024-06-02,Active,2.1
C0006371,2025-08-17,2025-06-14,3,2068.21,137,3,3,4,334,Need Nurture,Aarav Kim,Male,51,Mumbai,Maharashtra,India,2025-04-30,Needs Attention,36.6
C0006372,2025-12-27,2025-11-08,3,2210.73,5,5,3,4,534,Potential Loyalists,Grace Thomas,Male,51,Boston,Massachusetts,United States,2025-06-05,Active,16.8
C0006373,2023-04-02,2023-04-02,1,1792.58,1005,1,1,3,113,Lost Customers,Zara Miller,Female,42,Chicago,Illinois,United States,2023-03-29,Lost,100.0
C0006374,2025-06-27,2025-06-14,2,789.05,188,2,3,2,232,At Risk,Camila Miller,Female,39,Denver,Colorado,United States,2025-01-17,At Risk,52.3
C0006375,2025-12-07,2025-02-20,5,4696.23,25,4,4,5,445,Champions,Maya Khan,Male,32,Miami,Florida,United States,2025-02-02,Active,9.8
C0006376,2025-12-18,2025-12-18,1,976.81,14,5,1,3,513,New Customers,Ethan Robinson,Male,42,Austin,Texas,United States,2025-06-27,Active,34.1
C0006377,2025-12-23,2025-12-23,1,4927.06,9,5,1,5,515,New Customers,Daniel Anderson,Male,36,Dallas,Texas,United States,2025-05-19,Active,25.4
C0006378,2025-12-24,2025-08-23,4,2239.43,8,5,4,4,544,Champions,Aria Garcia,Female,18,San Francisco,California,United States,2025-06-05,Active,11.2
C0006379,2024-10-23,2024-10-23,1,221.94,435,1,1,1,111,Lost Customers,Kai Smith,Male,30,Boston,Massachusetts,United States,2023-10-27,Lost,100.0
C0006380,2025-12-23,2024-08-24,4,4095.81,9,5,4,5,545,Champions,Maya Gupta,Male,47,Austin,Texas,United States,2024-02-11,Active,7.4
C0006381,2025-06-19,2025-06-19,1,374.57,196,2,1,2,212,Need Nurture,Ethan Wilson,Male,23,Bengaluru,Karnataka,India,2025-04-23,At Risk,65.5
C0006382,2024-07-09,2024-07-09,1,911.81,541,1,1,3,113,Lost Customers,James Taylor,Male,23,Chicago,Illinois,United States,2022-06-05,Lost,100.0
C0006383,2025-08-09,2024-06-19,4,4621.54,145,2,4,5,245,Loyal Customers,Hannah Khan,Female,35,London,England,United Kingdom,2024-05-30,Needs Attention,27.8
C0006384,2025-10-05,2023-10-12,11,4814.35,88,3,5,5,355,Loyal Customers,Camila Thomas,Female,18,Chicago,Illinois,United States,2023-07-12,Active,13.3
C0006385,2023-11-15,2023-09-30,2,318.51,778,1,3,2,132,At Risk,Mia Sharma,Male,46,Vancouver,British Columbia,Canada,2022-11-27,Lost,100.0
C0006386,2025-12-30,2023-07-17,13,8686.55,2,5,5,5,555,Champions,James Smith,Male,45,Denver,Colorado,United States,2022-10-03,Active,0.3
C0006387,2024-08-10,2024-08-10,1,2227.54,509,1,1,4,114,Lost Customers,Aisha Lee,Male,48,Denver,Colorado,United States,2023-12-09,Lost,100.0
C0006388,2025-11-10,2025-11-10,1,1268.26,52,4,1,3,413,New Customers,Isabella Chen,Female,40,Boston,Massachusetts,United States,2025-09-05,Active,39.8
C0006389,2024-06-02,2023-12-04,3,941.89,578,1,3,3,133,At Risk,Fatima Martinez,Female,27,London,England,United Kingdom,2023-01-15,Lost,100.0
C0006390,2025-11-13,2025-11-13,1,105.1,49,4,1,1,411,New Customers,Olivia Smith,Female,22,Toronto,Ontario,Canada,2024-10-11,Active,47.4
C0006391,2024-12-30,2023-04-11,10,4173.56,367,1,5,5,155,Loyal Customers,Daniel Brown,Non-binary,44,Chicago,Illinois,United States,2022-01-31,Lost,55.3
C0006392,2025-09-05,2025-09-05,1,1081.32,118,3,1,3,313,Need Nurture,Theo Anderson,Male,46,Phoenix,Arizona,United States,2023-10-02,Needs Attention,49.8
C0006393,2025-12-26,2025-11-21,7,4012.59,6,5,5,4,554,Champions,Liam Smith,Female,24,Austin,Texas,United States,2025-11-16,Active,4.9
C0006394,2025-08-08,2025-08-08,1,36.54,146,2,1,1,211,Need Nurture,Amelia Miller,Male,22,London,England,United Kingdom,2023-09-18,Needs Attention,62.0
C0006395,2025-10-16,2024-04-05,6,4080.12,77,3,4,5,345,Loyal Customers,Grace Martinez,Female,37,San Francisco,California,United States,2024-02-08,Active,17.6
C0006396,2025-11-15,2025-11-15,1,224.42,47,4,1,1,411,New Customers,Sofia Robinson,Male,39,Sydney,New South Wales,Australia,2024-11-12,Active,47.1
C0006397,2025-11-08,2025-11-08,1,246.36,54,3,1,1,311,Need Nurture,Camila Robinson,Male,48,Dallas,Texas,United States,2024-09-17,Active,48.1
C0006398,2025-12-28,2025-12-28,1,743.95,4,5,1,2,512,New Customers,Mia Kim,Female,45,Bengaluru,Karnataka,India,2024-12-13,Active,36.6
C0006399,2025-09-10,2025-06-06,3,429.59,113,3,3,2,332,Need Nurture,Olivia Patel,Female,36,Sydney,New South Wales,Australia,2023-08-23,Needs Attention,41.0
C0006400,2025-10-06,2023-11-28,3,2125.55,87,3,3,4,334,Need Nurture,Mia Lee,Female,49,Los Angeles,California,United States,2023-07-23,Active,29.1
C0006403,2025-03-03,2025-03-03,1,255.28,304,2,1,1,211,Need Nurture,Ethan Khan,Female,47,Los Angeles,California,United States,2023-09-09,At Risk,85.8
C0006404,2025-07-08,2025-07-08,1,803.53,177,2,1,2,212,Need Nurture,Ethan Taylor,Female,48,Manchester,England,United Kingdom,2024-03-17,Needs Attention,62.7
C0006405,2025-04-03,2023-11-30,4,2660.07,273,2,4,4,244,Loyal Customers,Ravi Khan,Prefer not to say,49,Bengaluru,Karnataka,India,2022-05-31,At Risk,51.1
C0006406,2025-10-09,2025-10-09,1,807.08,84,3,1,2,312,Need Nurture,Aarav Davis,Male,35,Seattle,Washington,United States,2024-01-02,Active,48.7
C0006407,2025-12-27,2024-12-31,13,7073.77,5,5,5,5,555,Champions,James Smith,Male,38,New York,New York,United States,2024-12-22,Active,0.8
C0006408,2024-12-27,2023-12-18,5,1989.19,370,1,4,4,144,Loyal Customers,Zara Chen,Male,27,Melbourne,Victoria,Australia,2023-11-03,Lost,65.8
C0006409,2025-08-14,2024-04-04,3,2065.06,140,3,3,4,334,Need Nurture,Ravi Wilson,Female,48,Chicago,Illinois,United States,2023-08-10,Needs Attention,37.1
C0006410,2025-12-16,2025-12-10,2,163.55,16,5,3,1,531,Potential Loyalists,Liam Patel,Male,30,San Francisco,California,United States,2025-04-10,Active,30.4
C0006411,2024-10-20,2024-10-20,1,274.6,438,1,1,1,111,Lost Customers,Zara Lee,Female,18,Denver,Colorado,United States,2024-08-24,Lost,100.0
C0006412,2025-08-06,2025-08-06,1,220.72,148,2,1,1,211,Need Nurture,Grace Garcia,Male,32,San Francisco,California,United States,2024-02-14,Needs Attention,62.3
C0006413,2025-12-07,2025-11-22,2,237.97,25,4,3,1,431,Potential Loyalists,Liam Garcia,Male,27,New York,New York,United States,2022-08-03,Active,31.8
C0006414,2025-07-15,2025-02-15,4,860.62,170,2,4,2,242,At Risk,James Davis,Male,18,Seattle,Washington,United States,2025-02-13,Needs Attention,43.6
C0006415,2025-06-04,2025-01-18,2,1299.21,211,2,3,3,233,At Risk,Aisha Smith,Female,30,Los Angeles,California,United States,2024-01-21,At Risk,51.8
C0006416,2025-09-28,2025-09-28,1,210.8,95,3,1,1,311,Need Nurture,Aisha Garcia,Female,46,Bengaluru,Karnataka,India,2025-06-28,Needs Attention,54.3
C0006417,2025-12-10,2024-02-11,4,2904.64,22,4,4,4,444,Champions,Sofia Anderson,Female,42,New Delhi,Delhi,India,2024-01-04,Active,13.3
C0006418,2025-07-28,2024-12-12,3,3735.33,157,2,3,4,234,At Risk,Aria Davis,Female,42,Bengaluru,Karnataka,India,2024-06-11,Needs Attention,39.7
C0006419,2025-11-01,2025-11-01,1,1677.72,61,3,1,3,313,Need Nurture,Ethan Patel,Female,54,Vancouver,British Columbia,Canada,2024-07-28,Active,41.2
C0006420,2025-12-29,2025-06-28,5,6246.89,3,5,4,5,545,Champions,Liam Lee,Male,30,New York,New York,United States,2025-06-08,Active,6.5
C0006421,2025-12-24,2025-12-24,1,1166.54,8,5,1,3,513,New Customers,Kai Khan,Male,23,Sydney,New South Wales,Australia,2024-12-04,Active,33.2
C0006422,2025-10-27,2025-10-27,1,647.12,66,3,1,2,312,Need Nurture,Isabella Wilson,Female,43,Los Angeles,California,United States,2024-12-05,Active,45.9
C0006423,2025-12-21,2025-10-14,2,704.34,11,5,3,2,532,Potential Loyalists,Zara Johnson,Female,41,Miami,Florida,United States,2025-10-12,Active,25.7
C0006424,2025-12-25,2025-05-13,9,4517.93,7,5,5,5,555,Champions,Olivia Smith,Female,22,Seattle,Washington,United States,2025-05-01,Active,1.1
C0006425,2025-12-29,2024-09-07,16,11871.62,3,5,5,5,555,Champions,Theo Chen,Male,35,Miami,Florida,United States,2024-09-05,Active,0.5
C0006426,2025-08-24,2024-08-31,6,6760.66,130,3,4,5,345,Loyal Customers,Maya Martinez,Male,43,London,England,United Kingdom,2024-01-14,Needs Attention,25.6
C0006427,2025-12-07,2024-07-29,4,1657.71,25,4,4,3,443,Loyal Customers,Zara Chen,Non-binary,40,Mumbai,Maharashtra,India,2022-08-08,Active,17.8
C0006428,2025-04-08,2025-04-08,1,212.62,268,2,1,1,211,Need Nurture,Liam Brown,Female,46,Seattle,Washington,United States,2024-03-06,At Risk,80.4
C0006429,2025-12-13,2025-07-23,2,1109.68,19,5,3,3,533,Potential Loyalists,James Robinson,Male,29,Phoenix,Arizona,United States,2024-01-29,Active,22.9
C0006430,2025-08-10,2025-08-10,1,234.58,144,2,1,1,211,Need Nurture,Priya Robinson,Female,20,Los Angeles,California,United States,2025-05-09,Needs Attention,61.7
C0006431,2025-10-12,2024-12-04,5,4510.57,81,3,4,5,345,Loyal Customers,Ravi Miller,Male,26,New York,New York,United States,2024-05-08,Active,18.2
C0006432,2025-08-13,2025-02-22,2,92.44,141,2,3,1,231,At Risk,Aisha Lee,Female,47,Austin,Texas,United States,2022-10-08,Needs Attention,49.2
C0006433,2025-04-22,2025-03-26,2,366.17,254,2,3,2,232,At Risk,Sofia Gupta,Female,49,Mumbai,Maharashtra,India,2024-01-14,At Risk,62.3
C0006434,2025-09-14,2025-09-14,1,423.26,109,3,1,2,312,Need Nurture,Mia Singh,Female,35,Bengaluru,Karnataka,India,2023-11-23,Needs Attention,52.4
C0006435,2025-12-25,2024-06-30,6,4459.3,7,5,4,5,545,Champions,Sofia Davis,Female,55,Atlanta,Georgia,United States,2024-04-15,Active,7.1
C0006436,2025-09-10,2023-06-10,8,3091.66,113,3,5,4,354,Loyal Customers,Mia Lee,Female,35,New Delhi,Delhi,India,2023-04-08,Needs Attention,21.0
C0006437,2025-12-21,2025-09-28,10,7265.94,11,5,5,5,555,Champions,Theo Thomas,Male,31,Mumbai,Maharashtra,India,2025-09-01,Active,1.7
C0006438,2025-12-25,2025-05-08,5,2171.22,7,5,4,4,544,Champions,Camila Robinson,Male,20,New Delhi,Delhi,India,2025-01-15,Active,11.1
C0006439,2025-04-21,2025-04-21,1,146.39,255,2,1,1,211,Need Nurture,Aria Smith,Female,36,Austin,Texas,United States,2024-12-08,At Risk,78.4
C0006440,2025-08-05,2025-08-05,1,104.04,149,2,1,1,211,Need Nurture,Aria Garcia,Female,50,Seattle,Washington,United States,2025-02-09,Needs Attention,62.5
C0006441,2024-11-03,2024-11-03,1,2857.87,424,1,1,4,114,Lost Customers,Camila Anderson,Male,52,Austin,Texas,United States,2023-12-18,Lost,91.9
C0006442,2025-12-14,2023-02-10,18,7501.6,18,5,5,5,555,Champions,Benjamin Smith,Female,50,Manchester,England,United Kingdom,2023-01-31,Active,2.7
C0006444,2025-08-28,2024-11-18,3,1511.28,126,3,3,3,333,Need Nurture,Aria Singh,Male,56,Los Angeles,California,United States,2024-09-01,Needs Attention,39.0
C0006445,2024-08-22,2023-11-28,2,306.89,497,1,3,2,132,At Risk,Amelia Smith,Female,25,Vancouver,British Columbia,Canada,2022-11-18,Lost,98.9
C0006446,2024-12-04,2024-12-04,1,136.73,393,1,1,1,111,Lost Customers,James Khan,Female,51,Dallas,Texas,United States,2022-12-19,Lost,99.2
C0006447,2025-12-14,2025-05-17,3,2765.31,18,5,3,4,534,Potential Loyalists,Olivia Chen,Male,40,Atlanta,Georgia,United States,2023-08-26,Active,18.7
C0006448,2025-11-06,2023-09-21,6,3210.51,56,3,4,4,344,Loyal Customers,Amelia Wilson,Female,40,Mumbai,Maharashtra,India,2023-05-26,Active,18.4
C0006449,2024-12-23,2023-06-05,2,1503.46,374,1,3,3,133,At Risk,Isabella Johnson,Female,20,London,England,United Kingdom,2023-04-13,Lost,76.4
C0006450,2025-12-21,2025-08-24,4,478.86,11,5,4,2,542,Potential Loyalists,Maya Davis,Male,41,Vancouver,British Columbia,Canada,2025-06-19,Active,19.7
C0006451,2025-11-18,2024-10-01,2,156.2,44,4,3,1,431,Potential Loyalists,Mia Miller,Female,51,New York,New York,United States,2023-11-11,Active,34.6
C0006452,2024-07-06,2023-11-22,2,267.52,544,1,3,1,131,At Risk,Alex Anderson,Female,18,Phoenix,Arizona,United States,2023-11-14,Lost,100.0
C0006453,2025-08-27,2025-08-27,1,122.3,127,3,1,1,311,Need Nurture,Noah Brown,Male,47,Vancouver,British Columbia,Canada,2025-06-06,Needs Attention,59.1
C0006454,2025-11-13,2025-04-03,6,3595.46,49,4,4,4,444,Champions,Aarav Singh,Female,18,London,England,United Kingdom,2025-02-01,Active,17.4
C0006455,2025-12-02,2025-12-02,1,884.99,30,4,1,2,412,New Customers,Benjamin Brown,Male,20,Seattle,Washington,United States,2024-05-14,Active,40.5
C0006456,2025-03-27,2023-07-21,3,2637.89,280,2,3,4,234,At Risk,Daniel Patel,Female,36,Mumbai,Maharashtra,India,2023-06-26,At Risk,58.2
C0006457,2025-10-22,2024-08-07,2,393.73,71,3,3,2,332,Need Nurture,Ravi Lee,Female,56,New Delhi,Delhi,India,2024-06-07,Active,34.7
C0006458,2025-08-29,2025-05-06,3,312.41,125,3,3,2,332,Need Nurture,Aria Chen,Female,35,Bengaluru,Karnataka,India,2025-04-08,Needs Attention,42.8
C0006459,2025-06-26,2025-06-26,1,1564.6,189,2,1,3,213,Need Nurture,Olivia Thomas,Prefer not to say,43,Miami,Florida,United States,2023-04-01,At Risk,60.5
C0006460,2025-12-06,2023-12-20,5,3124.79,26,4,4,4,444,Champions,Zara Davis,Male,26,San Francisco,California,United States,2023-11-11,Active,13.9
C0006461,2025-12-27,2024-12-16,10,9478.53,5,5,5,5,555,Champions,Theo Robinson,Male,35,Miami,Florida,United States,2024-08-01,Active,0.8
C0006462,2025-10-07,2025-10-07,1,70.54,86,3,1,1,311,Need Nurture,Daniel Chen,Female,36,Miami,Florida,United States,2025-08-22,Active,53.0
C0006463,2025-12-30,2024-10-12,3,1290.53,2,5,3,3,533,Potential Loyalists,Alex Miller,Female,57,Bengaluru,Karnataka,India,2023-12-18,Active,20.3
C0006464,2025-12-14,2024-04-13,10,3957.23,18,5,5,4,554,Champions,Benjamin Davis,Male,28,London,England,United Kingdom,2024-02-12,Active,6.7
C0006465,2025-12-26,2024-01-07,23,7399.56,6,5,5,5,555,Champions,Olivia Taylor,Male,29,New York,New York,United States,2024-01-05,Active,0.9
C0006466,2025-09-17,2025-07-16,3,6088.52,106,3,3,5,335,Need Nurture,Aria Lee,Male,50,Manchester,England,United Kingdom,2024-09-08,Needs Attention,28.0
C0006467,2025-11-08,2023-12-07,4,946.18,54,3,4,3,343,Loyal Customers,Maya Anderson,Non-binary,34,Bengaluru,Karnataka,India,2022-06-07,Active,22.1
C0006468,2025-06-11,2024-09-29,2,418.39,204,2,3,2,232,At Risk,Fatima Brown,Female,38,Austin,Texas,United States,2024-08-16,At Risk,54.7
C0006469,2025-06-26,2023-12-11,3,3315.96,189,2,3,4,234,At Risk,Olivia Martinez,Male,42,Los Angeles,California,United States,2023-04-06,At Risk,44.5
C0006470,2025-11-12,2025-03-14,8,3978.95,50,4,5,4,454,Champions,Liam Martinez,Female,29,Los Angeles,California,United States,2025-01-25,Active,11.5
C0006471,2025-12-01,2025-07-02,2,1501.74,31,4,3,3,433,Potential Loyalists,Kai Johnson,Female,18,Seattle,Washington,United States,2024-11-06,Active,24.7
C0006472,2025-11-19,2025-10-05,3,5667.99,43,4,3,5,435,Potential Loyalists,Olivia Patel,Male,50,London,England,United Kingdom,2025-08-26,Active,18.5
C0006473,2025-08-30,2024-01-04,6,3400.94,124,3,4,4,344,Loyal Customers,Theo Singh,Male,38,Seattle,Washington,United States,2023-12-09,Needs Attention,28.7
C0006474,2025-12-29,2025-10-11,11,4557.86,3,5,5,5,555,Champions,Fatima Sharma,Female,22,Seattle,Washington,United States,2025-10-04,Active,0.5
C0006475,2025-06-15,2024-11-26,3,817.13,200,2,3,2,232,At Risk,James Sharma,Male,46,Boston,Massachusetts,United States,2024-11-18,At Risk,54.1
C0006476,2025-11-08,2025-11-08,1,316.61,54,3,1,2,312,Need Nurture,Liam Thomas,Prefer not to say,61,Austin,Texas,United States,2025-09-07,Active,44.1
C0006477,2025-12-22,2025-12-13,3,3765.41,10,5,3,4,534,Potential Loyalists,Priya Garcia,Male,51,Bengaluru,Karnataka,India,2025-09-20,Active,17.5
C0006478,2025-04-11,2025-04-11,1,296.59,265,2,1,2,212,Need Nurture,Isabella Brown,Female,62,Boston,Massachusetts,United States,2023-05-27,At Risk,75.9
C0006479,2024-12-20,2024-12-20,1,143.96,377,1,1,1,111,Lost Customers,Fatima Chen,Female,22,Denver,Colorado,United States,2023-01-20,Lost,96.8
C0006480,2025-06-21,2025-06-21,1,272.25,194,2,1,1,211,Need Nurture,Ravi Anderson,Female,40,London,England,United Kingdom,2024-04-20,At Risk,69.2
